"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.8456667,24.4574833,11.3,"Pomacanthus paru"
"obis",-80.40487,24.99012,21.9,"Pomacanthus paru"
"obis",-80.22343,25.20078,8.7,"Pomacanthus paru"
"obis",-82.88075,24.718583,14.5,"Pomacanthus paru"
"obis",-83.0197167,24.6347833,29.9,"Pomacanthus paru"
"obis",-80.37697,25.00882,6.4,"Pomacanthus paru"
"obis",-80.19479,25.26551,10.5,"Pomacanthus paru"
"obis",-82.84295,24.6563667,13.4,"Pomacanthus paru"
"obis",-81.70633,24.49683,4.4,"Pomacanthus paru"
"obis",-83.062683,24.678083,20.1,"Pomacanthus paru"
"obis",-82.9629333,24.6250667,18.4,"Pomacanthus paru"
"obis",-75.7706389,10.1748611,14,"Pomacanthus paru"
"obis",-80.0986,25.7347833,11,"Pomacanthus paru"
"obis",-80.1936332,25.2409833,23.8,"Pomacanthus paru"
"obis",-80.3787999,25.0048667,16.5,"Pomacanthus paru"
"obis",-80.6389333,24.83255,15.1,"Pomacanthus paru"
"obis",-80.3995333,24.9938834,23.3,"Pomacanthus paru"
"obis",-81.6607,24.49155,7.8,"Pomacanthus paru"
"obis",-82.94838,24.57494,17,"Pomacanthus paru"
"obis",-82.9682,24.6312667,22.4,"Pomacanthus paru"
"obis",-80.22333,25.20077,11.6,"Pomacanthus paru"
"obis",-80.7565,24.7655,9,"Pomacanthus paru"
"obis",-74.2397,11.20797,NA,"Pomacanthus paru"
"obis",-82.870183,24.69735,11.3,"Pomacanthus paru"
"obis",-81.9295,24.4429,12.7,"Pomacanthus paru"
"obis",-80.2492,25.1890333,4.6,"Pomacanthus paru"
"obis",-80.9699666,24.6981167,6.4,"Pomacanthus paru"
"obis",-80.76362,24.78287,5.5,"Pomacanthus paru"
"obis",-81.99735,24.4326,15.2,"Pomacanthus paru"
"obis",-80.8730667,24.7029333,17.7,"Pomacanthus paru"
"obis",-81.8416667,24.4607333,6.4,"Pomacanthus paru"
"obis",-80.1472833,25.3511833,9.3,"Pomacanthus paru"
"obis",-80.50326,24.92149,13.4,"Pomacanthus paru"
"obis",-64.5716,17.74337,14,"Pomacanthus paru"
"obis",-80.1504,25.3466167,9,"Pomacanthus paru"
"obis",-83.1015167,24.6548167,28.3,"Pomacanthus paru"
"obis",-80.2051999,25.2218833,15.1,"Pomacanthus paru"
"obis",-80.1212166,25.5054667,5.9,"Pomacanthus paru"
"obis",-81.88186,24.45143,12.2,"Pomacanthus paru"
"obis",-80.4081333,24.98935,18,"Pomacanthus paru"
"obis",-80.5320666,24.9033167,13.6,"Pomacanthus paru"
"obis",-80.220567,25.217617,9.1,"Pomacanthus paru"
"obis",-81.56215,24.512,9.3,"Pomacanthus paru"
"obis",-80.1972,25.26216,9.6,"Pomacanthus paru"
"obis",-80.3639166,25.01735,22.7,"Pomacanthus paru"
"obis",-88.0667,16.7833,NA,"Pomacanthus paru"
"obis",-80.26315,25.13654,9,"Pomacanthus paru"
"obis",-81.10962,24.62692,3.4,"Pomacanthus paru"
"obis",-82.7721667,24.6962833,18.3,"Pomacanthus paru"
"obis",-80.21167,25.22483,8.2,"Pomacanthus paru"
"obis",-80.24496,25.18013,11.3,"Pomacanthus paru"
"obis",-80.1054,25.5569167,5.6,"Pomacanthus paru"
"obis",-80.4342499,25.0078833,3,"Pomacanthus paru"
"obis",-64.75862,18.24447,30,"Pomacanthus paru"
"obis",-80.1473833,25.3807667,4.9,"Pomacanthus paru"
"obis",-80.28817,25.1545,4.1,"Pomacanthus paru"
"obis",-81.61403,24.49927,21.5,"Pomacanthus paru"
"obis",-81.98589,24.43251,22.5,"Pomacanthus paru"
"obis",-80.8413,24.71795,9.6,"Pomacanthus paru"
"obis",-81.1302999,24.6211167,9.3,"Pomacanthus paru"
"obis",-81.68717,24.55383,3.4,"Pomacanthus paru"
"obis",-83.0757333,24.6452833,16.2,"Pomacanthus paru"
"obis",-80.44825,24.9565,25.5,"Pomacanthus paru"
"obis",-81.4118166,24.5873334,8.7,"Pomacanthus paru"
"obis",-80.2915332,25.1312833,10.7,"Pomacanthus paru"
"obis",-82.9562,24.6527833,23.9,"Pomacanthus paru"
"obis",-80.2129666,25.2152667,10.1,"Pomacanthus paru"
"obis",-80.85151,24.7114,15.7,"Pomacanthus paru"
"obis",-80.22,25.211,4.1,"Pomacanthus paru"
"obis",-75.8658333,9.7058333,10.5,"Pomacanthus paru"
"obis",-80.4618666,24.95375,6.6,"Pomacanthus paru"
"obis",-80.5039333,24.9203667,14.9,"Pomacanthus paru"
"obis",-80.30503,25.09988,7.8,"Pomacanthus paru"
"obis",-81.6870833,24.5529833,2.7,"Pomacanthus paru"
"obis",-83.09162,24.64078,20.1,"Pomacanthus paru"
"obis",-83.07414,24.68317,19.8,"Pomacanthus paru"
"obis",-82.99315,24.67477,22.9,"Pomacanthus paru"
"obis",-81.7142333,24.50645,6.3,"Pomacanthus paru"
"obis",-80.30981,25.07752,24.3,"Pomacanthus paru"
"obis",-83.0209,24.6394667,26.2,"Pomacanthus paru"
"obis",-80.84796,24.71185,16.3,"Pomacanthus paru"
"obis",-80.3175666,25.07655,9,"Pomacanthus paru"
"obis",-82.98484,24.70807,20.3,"Pomacanthus paru"
"obis",-82.87305,24.7023,12.3,"Pomacanthus paru"
"obis",-65.47045,18.15775,4,"Pomacanthus paru"
"obis",-66.0823,18.46118,1.52,"Pomacanthus paru"
"obis",-81.96736,24.43291,20.3,"Pomacanthus paru"
"obis",-82.8499333,24.6482833,10.8,"Pomacanthus paru"
"obis",-82.7837,24.66403,10.5,"Pomacanthus paru"
"obis",-80.22969,25.22941,2.7,"Pomacanthus paru"
"obis",-80.6196499,24.8421167,20.1,"Pomacanthus paru"
"obis",-80.1759833,25.3314,9,"Pomacanthus paru"
"obis",-80.141429,25.365221,4.4,"Pomacanthus paru"
"obis",-80.1282499,25.41015,4.9,"Pomacanthus paru"
"obis",-81.71233,24.481,3.4,"Pomacanthus paru"
"obis",-81.0111833,24.6632167,4.4,"Pomacanthus paru"
"obis",-82.90485,24.6321833,13,"Pomacanthus paru"
"obis",-82.9689833,24.6308333,22.1,"Pomacanthus paru"
"obis",-80.09848,25.68416,6.9,"Pomacanthus paru"
"obis",-81.7677999,24.46855,18.3,"Pomacanthus paru"
"obis",-82.8694667,24.7150167,13.4,"Pomacanthus paru"
"obis",-82.860833,24.716283,13.4,"Pomacanthus paru"
"obis",-80.6227,24.8480167,3.4,"Pomacanthus paru"
"obis",-81.71233,24.481,4.1,"Pomacanthus paru"
"obis",-80.0956666,25.6546667,7.2,"Pomacanthus paru"
"obis",-80.1536333,25.4199833,2.9,"Pomacanthus paru"
"obis",-80.374867,25.009867,5.2,"Pomacanthus paru"
"obis",-81.6840333,24.48605,10.7,"Pomacanthus paru"
"obis",-80.2288499,25.2086833,3.5,"Pomacanthus paru"
"obis",-80.2396499,25.18915,4.4,"Pomacanthus paru"
"obis",-80.3474832,25.0358833,6.6,"Pomacanthus paru"
"obis",-80.1432,25.45756,4.4,"Pomacanthus paru"
"obis",-67.01861,17.93498,3.66,"Pomacanthus paru"
"obis",-80.2488,25.1764333,13.6,"Pomacanthus paru"
"obis",-80.6229333,24.8462167,6.6,"Pomacanthus paru"
"obis",-80.9431,24.6763,16,"Pomacanthus paru"
"obis",-80.37966,25.00903,6.6,"Pomacanthus paru"
"obis",-81.6897,24.4886,7.2,"Pomacanthus paru"
"obis",-80.0900666,25.6705167,12.8,"Pomacanthus paru"
"obis",-80.5984499,24.8754667,5.6,"Pomacanthus paru"
"obis",-80.6171999,24.90875,3.4,"Pomacanthus paru"
"obis",-81.7198667,24.5002833,9.8,"Pomacanthus paru"
"obis",-80.9458333,24.6934,5.2,"Pomacanthus paru"
"obis",-80.3165832,25.0705333,15.5,"Pomacanthus paru"
"obis",-80.175467,25.271617,19.8,"Pomacanthus paru"
"obis",-82.93577,24.57995,17,"Pomacanthus paru"
"obis",-81.71967,24.49176,7.5,"Pomacanthus paru"
"obis",-80.18333,25.31833,3.1,"Pomacanthus paru"
"obis",-79.848611111,15.7939722,15,"Pomacanthus paru"
"obis",-80.2401832,25.1697833,15.9,"Pomacanthus paru"
"obis",-80.37567,25.06933,2,"Pomacanthus paru"
"obis",-81.13717,24.61518,12.7,"Pomacanthus paru"
"obis",-80.3076166,25.10565,4,"Pomacanthus paru"
"obis",-82.85803,24.63481,10.7,"Pomacanthus paru"
"obis",-80.7500499,24.76755,8.7,"Pomacanthus paru"
"obis",-82.97297,24.57808,17.2,"Pomacanthus paru"
"obis",-80.37745,25.06311,2.4,"Pomacanthus paru"
"obis",-80.1483999,25.48505,2.3,"Pomacanthus paru"
"obis",-83.08527,24.65601,16.6,"Pomacanthus paru"
"obis",-80.1245666,25.4855667,7.2,"Pomacanthus paru"
"obis",-82.85492,24.72068,15.1,"Pomacanthus paru"
"obis",-80.17552,25.3671,3.4,"Pomacanthus paru"
"obis",-80.17054,25.44672,3,"Pomacanthus paru"
"obis",-80.41636,24.97908,19.2,"Pomacanthus paru"
"obis",-82.8023833,24.7304833,18,"Pomacanthus paru"
"obis",-80.1773752,25.3334546,7.8,"Pomacanthus paru"
"obis",-64.83238,18.29459,15,"Pomacanthus paru"
"obis",-82.8016167,24.6812,4,"Pomacanthus paru"
"obis",-80.16116,25.32496,11.3,"Pomacanthus paru"
"obis",-80.2039999,25.2228333,16.8,"Pomacanthus paru"
"obis",-83.0505,24.70833,23.8,"Pomacanthus paru"
"obis",-82.8854833,24.6800667,12.7,"Pomacanthus paru"
"obis",-80.1213332,25.4367833,4.9,"Pomacanthus paru"
"obis",-80.11339,25.57457,4.7,"Pomacanthus paru"
"obis",-81.79833,24.53583,3.4,"Pomacanthus paru"
"obis",-82.99215,24.587567,21.5,"Pomacanthus paru"
"obis",-80.29369,25.12935,6.4,"Pomacanthus paru"
"obis",-80.3795,25.0725,3.2,"Pomacanthus paru"
"obis",-80.2775999,25.1167167,17.2,"Pomacanthus paru"
"obis",-80.1393499,25.3699667,6.1,"Pomacanthus paru"
"obis",-81.7131499,24.48015,7.8,"Pomacanthus paru"
"obis",-80.1078332,25.4925667,7.6,"Pomacanthus paru"
"obis",-81.1938166,24.5991167,14.2,"Pomacanthus paru"
"obis",-80.0899999,25.6128167,24.5,"Pomacanthus paru"
"obis",-83.02165,24.698617,24,"Pomacanthus paru"
"obis",-80.9567833,24.69785,5.3,"Pomacanthus paru"
"obis",-80.10167,25.55667,7.4,"Pomacanthus paru"
"obis",-80.3716832,25.0085167,22.6,"Pomacanthus paru"
"obis",-81.3905,24.5659833,7.6,"Pomacanthus paru"
"obis",-80.4537667,24.9561667,14.9,"Pomacanthus paru"
"obis",-83.0284,24.6782,17.1,"Pomacanthus paru"
"obis",-83.10237,24.63203,23.9,"Pomacanthus paru"
"obis",-81.4212166,24.5422667,12.2,"Pomacanthus paru"
"obis",-81.772083,24.468167,20.3,"Pomacanthus paru"
"obis",-83.103133,24.638817,26.7,"Pomacanthus paru"
"obis",-80.28683,25.2165,1.8,"Pomacanthus paru"
"obis",-81.6725666,24.5030667,5.5,"Pomacanthus paru"
"obis",-81.6990166,24.4816,13.9,"Pomacanthus paru"
"obis",-81.4063,24.5482667,2,"Pomacanthus paru"
"obis",-82.94048,24.59872,12.7,"Pomacanthus paru"
"obis",-80.28433,25.20667,2.4,"Pomacanthus paru"
"obis",-80.6964167,24.78785,22.1,"Pomacanthus paru"
"obis",-80.165,25.34,7.2,"Pomacanthus paru"
"obis",-82.8740833,24.6043167,10.8,"Pomacanthus paru"
"obis",-82.925483,24.669633,15.3,"Pomacanthus paru"
"obis",-80.33578,25.12672,4.8,"Pomacanthus paru"
"obis",-80.61164,24.85326,7.6,"Pomacanthus paru"
"obis",-80.5405833,24.9053167,7.3,"Pomacanthus paru"
"obis",-80.1388332,25.3693334,6.6,"Pomacanthus paru"
"obis",-80.5479333,24.93525,6.6,"Pomacanthus paru"
"obis",-65.41762,18.08075,11,"Pomacanthus paru"
"obis",-80.78033,24.74433,14.9,"Pomacanthus paru"
"obis",-80.09217,25.58667,16.3,"Pomacanthus paru"
"obis",-80.6239999,24.8453667,6.6,"Pomacanthus paru"
"obis",-82.9424833,24.63885,14,"Pomacanthus paru"
"obis",-80.9144,24.69525,10.2,"Pomacanthus paru"
"obis",-81.7055499,24.4965167,5.9,"Pomacanthus paru"
"obis",-82.9690667,24.6393667,21,"Pomacanthus paru"
"obis",-80.562567,24.8797,16.5,"Pomacanthus paru"
"obis",-80.1602333,25.3462833,8.4,"Pomacanthus paru"
"obis",-80.45397,24.94772,26.1,"Pomacanthus paru"
"obis",-80.62223,24.84511,9,"Pomacanthus paru"
"obis",-81.883433,24.44825,23.6,"Pomacanthus paru"
"obis",-80.1806877,25.2632114,19.8,"Pomacanthus paru"
"obis",-80.5309499,24.9025334,13.1,"Pomacanthus paru"
"obis",-82.956467,24.56475,19.4,"Pomacanthus paru"
"obis",-82.7781667,24.65395,18.7,"Pomacanthus paru"
"obis",-80.5972166,24.8588833,11,"Pomacanthus paru"
"obis",-82.774,24.66352,18,"Pomacanthus paru"
"obis",-81.69075,24.552217,2.9,"Pomacanthus paru"
"obis",-80.2114999,25.246,7.3,"Pomacanthus paru"
"obis",-82.8422,24.6921667,8.1,"Pomacanthus paru"
"obis",-80.2178999,25.3333,4.3,"Pomacanthus paru"
"obis",-80.1009832,25.53675,12.3,"Pomacanthus paru"
"obis",-83.0511333,24.6857333,18.9,"Pomacanthus paru"
"obis",-80.3639499,25.0221667,8.7,"Pomacanthus paru"
"obis",-81.717833,24.503117,10.5,"Pomacanthus paru"
"obis",-82.9643,24.6393,24.7,"Pomacanthus paru"
"obis",-64.95998,18.1877,63,"Pomacanthus paru"
"obis",-64.87237,18.26267,20,"Pomacanthus paru"
"obis",-81.6612166,24.5641,3.7,"Pomacanthus paru"
"obis",-81.4080166,24.5454,6.1,"Pomacanthus paru"
"obis",-83.046083,24.698417,21,"Pomacanthus paru"
"obis",-83.04485,24.70745,22.9,"Pomacanthus paru"
"obis",-82.9444,24.60776,14.3,"Pomacanthus paru"
"obis",-82.7892,24.6485667,11.4,"Pomacanthus paru"
"obis",-83.03378,24.68122,16.2,"Pomacanthus paru"
"obis",-80.2981333,25.124,7,"Pomacanthus paru"
"obis",-81.3264666,24.5675001,8.1,"Pomacanthus paru"
"obis",-80.2233833,25.2870167,3.2,"Pomacanthus paru"
"obis",-80.154,25.44195,2.9,"Pomacanthus paru"
"obis",-82.96845,24.5778833,19.4,"Pomacanthus paru"
"obis",-83.0214667,24.6436667,23.3,"Pomacanthus paru"
"obis",-83.098383,24.609883,25.2,"Pomacanthus paru"
"obis",-80.11702,25.43657,14.8,"Pomacanthus paru"
"obis",-80.29762,25.12248,7,"Pomacanthus paru"
"obis",-82.8461833,24.72305,20,"Pomacanthus paru"
"obis",-82.9612167,24.56785,22.7,"Pomacanthus paru"
"obis",-80.0874999,25.707,21.3,"Pomacanthus paru"
"obis",-83.07218,24.6873,23.8,"Pomacanthus paru"
"obis",-81.7431333,24.4793333,9.1,"Pomacanthus paru"
"obis",-81.6031333,24.5021833,16.5,"Pomacanthus paru"
"obis",-80.3433832,25.0374167,22.1,"Pomacanthus paru"
"obis",-80.134,25.434,7.3,"Pomacanthus paru"
"obis",-81.40433,24.54683,7.3,"Pomacanthus paru"
"obis",-81.5312333,24.5492,6.6,"Pomacanthus paru"
"obis",-82.92608,24.66528,17.1,"Pomacanthus paru"
"obis",-80.2264833,25.2355667,3.2,"Pomacanthus paru"
"obis",-80.2655999,25.1331667,10.7,"Pomacanthus paru"
"obis",-83.102433,24.624933,26.9,"Pomacanthus paru"
"obis",-80.2660166,25.17745,2.4,"Pomacanthus paru"
"obis",-83.05567,24.67876,14.3,"Pomacanthus paru"
"obis",-81.336817,24.559417,23.6,"Pomacanthus paru"
"obis",-83.1032333,24.6431,27.3,"Pomacanthus paru"
"obis",-80.1892166,25.2799667,11.4,"Pomacanthus paru"
"obis",-83.04755,24.70545,21.8,"Pomacanthus paru"
"obis",-83.06937,24.68907,25.3,"Pomacanthus paru"
"obis",-81.747283,24.471267,12.7,"Pomacanthus paru"
"obis",-81.69995,24.4801667,21,"Pomacanthus paru"
"obis",-81.1047666,24.6253,13.4,"Pomacanthus paru"
"obis",-81.6643667,24.48855,19.2,"Pomacanthus paru"
"obis",-82.95896,24.59831,15.9,"Pomacanthus paru"
"obis",-82.922017,24.680083,16.5,"Pomacanthus paru"
"obis",-80.1644,25.29198,20.3,"Pomacanthus paru"
"obis",-80.3744667,25.0066,17.8,"Pomacanthus paru"
"obis",-80.6206333,24.8466667,6.9,"Pomacanthus paru"
"obis",-81.8102166,24.4655334,20.4,"Pomacanthus paru"
"obis",-80.14779,25.48622,5.6,"Pomacanthus paru"
"obis",-81.40833,24.54633,7,"Pomacanthus paru"
"obis",-80.3461333,25.0361333,12.3,"Pomacanthus paru"
"obis",-82.835,24.7224,17.4,"Pomacanthus paru"
"obis",-80.1319999,25.4695667,4.3,"Pomacanthus paru"
"obis",-80.3547333,25.02915,8.7,"Pomacanthus paru"
"obis",-80.264567,25.13265,9,"Pomacanthus paru"
"obis",-80.1632999,25.3037333,11.1,"Pomacanthus paru"
"obis",-80.15795,25.30578,10.3,"Pomacanthus paru"
"obis",-80.09933,25.57265,8.1,"Pomacanthus paru"
"obis",-75.7853889,9.7774167,5,"Pomacanthus paru"
"obis",-80.2122333,25.3211,5.5,"Pomacanthus paru"
"obis",-80.31439,25.09252,8.2,"Pomacanthus paru"
"obis",-81.7654999,24.46935,17.1,"Pomacanthus paru"
"obis",-80.10499,25.56593,4.9,"Pomacanthus paru"
"obis",-82.965233,24.642467,23.7,"Pomacanthus paru"
"obis",-80.40783,25.01783,2.7,"Pomacanthus paru"
"obis",-80.3058832,25.1093167,2.6,"Pomacanthus paru"
"obis",-80.68275,24.8093667,7.9,"Pomacanthus paru"
"obis",-80.0919832,25.5783167,19.4,"Pomacanthus paru"
"obis",-81.10843,24.62357,13.9,"Pomacanthus paru"
"obis",-80.12135,25.442,3.9,"Pomacanthus paru"
"obis",-80.2525167,25.1723167,11.6,"Pomacanthus paru"
"obis",-82.96125,24.63445,21.8,"Pomacanthus paru"
"obis",-80.215117,25.2064,8.5,"Pomacanthus paru"
"obis",-81.95095,24.44605,10.6,"Pomacanthus paru"
"obis",-80.16038,25.33545,10.4,"Pomacanthus paru"
"obis",-80.1837191,25.3294996,3.4,"Pomacanthus paru"
"obis",-80.61657,24.85124,4,"Pomacanthus paru"
"obis",-80.4080499,25.0126167,5.3,"Pomacanthus paru"
"obis",-83.024983,24.63405,21.3,"Pomacanthus paru"
"obis",-82.99475,24.6859667,25.9,"Pomacanthus paru"
"obis",-80.13729,25.51938,6.1,"Pomacanthus paru"
"obis",-80.2212832,25.2068,5.5,"Pomacanthus paru"
"obis",-80.2291,25.2107,2.4,"Pomacanthus paru"
"obis",-82.9380333,24.6603,21.9,"Pomacanthus paru"
"obis",-82.81655,24.62562,14,"Pomacanthus paru"
"obis",-81.4032666,24.5627834,6.9,"Pomacanthus paru"
"obis",-80.45319,24.95078,17.5,"Pomacanthus paru"
"obis",-80.1043499,25.5135667,12.5,"Pomacanthus paru"
"obis",-81.5948832,24.5027834,18.6,"Pomacanthus paru"
"obis",-80.149998,25.482443,2.1,"Pomacanthus paru"
"obis",-82.9534833,24.6111667,13.6,"Pomacanthus paru"
"obis",-80.21425,25.22443,4.9,"Pomacanthus paru"
"obis",-80.12509,25.40345,25.8,"Pomacanthus paru"
"obis",-80.46895,24.9374167,21.5,"Pomacanthus paru"
"obis",-80.3822167,25.0581667,2.3,"Pomacanthus paru"
"obis",-65.60128,18.22362,6.1,"Pomacanthus paru"
"obis",-82.8067667,24.7218,12.7,"Pomacanthus paru"
"obis",-83.10095,24.651433,20.4,"Pomacanthus paru"
"obis",-80.156247,25.451106,5.6,"Pomacanthus paru"
"obis",-81.6801166,24.5553667,3.2,"Pomacanthus paru"
"obis",-80.1020999,25.4998667,20.4,"Pomacanthus paru"
"obis",-80.17492,25.2779,14.5,"Pomacanthus paru"
"obis",-82.9700833,24.6423333,25.8,"Pomacanthus paru"
"obis",-80.45645,24.9533333,12.7,"Pomacanthus paru"
"obis",-80.2492666,25.1476667,21.8,"Pomacanthus paru"
"obis",-82.97195,24.636,26.8,"Pomacanthus paru"
"obis",-80.1030333,25.5729833,8.1,"Pomacanthus paru"
"obis",-81.869533,24.452733,12.2,"Pomacanthus paru"
"obis",-81.937917,24.449467,8.1,"Pomacanthus paru"
"obis",-38.7,-17.95,NA,"Pomacanthus paru"
"obis",-80.0952332,25.5403001,20.9,"Pomacanthus paru"
"obis",-81.5584,24.51014,18.8,"Pomacanthus paru"
"obis",-81.44388,24.58481,7.6,"Pomacanthus paru"
"obis",-80.0919832,25.66215,9.3,"Pomacanthus paru"
"obis",-80.1153333,25.5058667,5.8,"Pomacanthus paru"
"obis",-81.7331,24.4964333,6.9,"Pomacanthus paru"
"obis",-80.2260333,25.1955667,10.2,"Pomacanthus paru"
"obis",-82.96028,24.6098,13.1,"Pomacanthus paru"
"obis",-81.8241,24.4633,21.3,"Pomacanthus paru"
"obis",-83.09833,24.64633,20.7,"Pomacanthus paru"
"obis",-82.848783,24.694167,4.8,"Pomacanthus paru"
"obis",-81.0382167,24.6970833,4.3,"Pomacanthus paru"
"obis",-80.1348999,25.4631167,4.9,"Pomacanthus paru"
"obis",-82.86656,24.65791,8.2,"Pomacanthus paru"
"obis",-80.18667,25.41167,4,"Pomacanthus paru"
"obis",-80.4544833,24.9509167,14,"Pomacanthus paru"
"obis",-82.7906333,24.7163167,10.4,"Pomacanthus paru"
"obis",-80.5509167,24.9338167,5.2,"Pomacanthus paru"
"obis",-81.1782,24.60925,10.4,"Pomacanthus paru"
"obis",-82.8259,24.7231833,20.4,"Pomacanthus paru"
"obis",-82.869567,24.613367,9.3,"Pomacanthus paru"
"obis",-80.1108333,25.5419833,5.8,"Pomacanthus paru"
"obis",-75.7855556,9.7794444,11.5,"Pomacanthus paru"
"obis",-83.009267,24.696683,25.7,"Pomacanthus paru"
"obis",-80.80844,24.72775,17.7,"Pomacanthus paru"
"obis",-82.8579,24.62767,12.2,"Pomacanthus paru"
"obis",-80.17505,25.28957,8.2,"Pomacanthus paru"
"obis",-80.4473499,24.9686167,6.4,"Pomacanthus paru"
"obis",-80.3431166,25.0404833,7.8,"Pomacanthus paru"
"obis",-81.2847666,24.5781667,6.1,"Pomacanthus paru"
"obis",-82.9046833,24.7086,20.4,"Pomacanthus paru"
"obis",-80.2398832,25.2793333,3.5,"Pomacanthus paru"
"obis",-82.8426333,24.6557333,10.1,"Pomacanthus paru"
"obis",-80.3762333,25.0642167,2.1,"Pomacanthus paru"
"obis",-80.2130999,25.2279667,5.6,"Pomacanthus paru"
"obis",-81.8445,24.45867,4.9,"Pomacanthus paru"
"obis",-80.12265,25.473433,8.8,"Pomacanthus paru"
"obis",-81.7194333,24.47735,21.2,"Pomacanthus paru"
"obis",-82.92985,24.61075,10.4,"Pomacanthus paru"
"obis",-81.88645,24.4745167,7.5,"Pomacanthus paru"
"obis",-82.94767,24.63213,19.8,"Pomacanthus paru"
"obis",-80.2246166,25.1994167,7.9,"Pomacanthus paru"
"obis",-81.68133,24.55417,3.1,"Pomacanthus paru"
"obis",-80.43921,24.96705,20.1,"Pomacanthus paru"
"obis",-80.4594666,24.9521001,5.2,"Pomacanthus paru"
"obis",-80.095,25.5381333,21.5,"Pomacanthus paru"
"obis",-80.2489666,25.1483,21.2,"Pomacanthus paru"
"obis",-81.0693667,24.6667167,6.6,"Pomacanthus paru"
"obis",-81.6897999,24.5521667,3.1,"Pomacanthus paru"
"obis",-80.2314667,25.2195833,3.1,"Pomacanthus paru"
"obis",-83.0575,24.63375,14.1,"Pomacanthus paru"
"obis",-81.48145,24.563733,7.9,"Pomacanthus paru"
"obis",-82.8449167,24.6425167,11.6,"Pomacanthus paru"
"obis",-82.9155167,24.7097167,24.7,"Pomacanthus paru"
"obis",-81.6916833,24.55405,2.7,"Pomacanthus paru"
"obis",-82.94132,24.61544,8.4,"Pomacanthus paru"
"obis",-81.08995,24.6258167,23.6,"Pomacanthus paru"
"obis",-81.194,24.6168167,8.7,"Pomacanthus paru"
"obis",-80.3668,25.0442667,7,"Pomacanthus paru"
"obis",-80.39244,25.06844,2.6,"Pomacanthus paru"
"obis",-80.27983,25.215,2.4,"Pomacanthus paru"
"obis",-81.1865,24.602717,12.2,"Pomacanthus paru"
"obis",-80.7639499,24.7629333,7.2,"Pomacanthus paru"
"obis",-65.53089,18.36033,4,"Pomacanthus paru"
"obis",-81.95325,24.5129333,4.3,"Pomacanthus paru"
"obis",-81.8839666,24.4730834,9,"Pomacanthus paru"
"obis",-83.067833,24.646617,15.2,"Pomacanthus paru"
"obis",-81.9441333,24.4418167,16.8,"Pomacanthus paru"
"obis",-80.3244666,25.2089167,2.1,"Pomacanthus paru"
"obis",-82.87047,24.61113,15.1,"Pomacanthus paru"
"obis",-82.88039,24.71996,19.4,"Pomacanthus paru"
"obis",-80.71697,24.77495,24.2,"Pomacanthus paru"
"obis",-82.7816167,24.6914667,6.6,"Pomacanthus paru"
"obis",-80.09912,25.62489,8.1,"Pomacanthus paru"
"obis",-66.3736,18.48955,11,"Pomacanthus paru"
"obis",-80.62195,24.844217,13.1,"Pomacanthus paru"
"obis",-81.7336,24.4766833,8.7,"Pomacanthus paru"
"obis",-81.40747,24.5452,6.2,"Pomacanthus paru"
"obis",-79.8406208333333,15.8097792,5.6,"Pomacanthus paru"
"obis",-82.871,24.61019,13.1,"Pomacanthus paru"
"obis",-80.2216999,25.2013333,13.7,"Pomacanthus paru"
"obis",-80.1765374,25.3830167,5,"Pomacanthus paru"
"obis",-74.24058,11.21917,NA,"Pomacanthus paru"
"obis",-81.5919166,24.5048,10.8,"Pomacanthus paru"
"obis",-80.1591832,25.4349167,10.1,"Pomacanthus paru"
"obis",-82.9048167,24.6741833,7.6,"Pomacanthus paru"
"obis",-80.1234,25.414317,20.4,"Pomacanthus paru"
"obis",-80.240883,25.15685,23.9,"Pomacanthus paru"
"obis",-81.63825,24.5331667,3.1,"Pomacanthus paru"
"obis",-80.2897332,25.1361167,6.7,"Pomacanthus paru"
"obis",-82.9156333,24.7097833,26.8,"Pomacanthus paru"
"obis",-81.5664666,24.5097667,9.3,"Pomacanthus paru"
"obis",-80.09585,25.6183333,6.7,"Pomacanthus paru"
"obis",-80.1470999,25.3567,8.4,"Pomacanthus paru"
"obis",-83.033883,24.651617,18,"Pomacanthus paru"
"obis",-82.80102,24.72987,17.4,"Pomacanthus paru"
"obis",-81.40778,24.54563,16,"Pomacanthus paru"
"obis",-80.5294499,24.9033834,13.4,"Pomacanthus paru"
"obis",-81.972583,24.443333,22.6,"Pomacanthus paru"
"obis",-83.008,24.65497,28.7,"Pomacanthus paru"
"obis",-80.17283,25.47256,3.4,"Pomacanthus paru"
"obis",-82.92205,24.5568667,18.9,"Pomacanthus paru"
"obis",-83.0630833,24.6783667,20.4,"Pomacanthus paru"
"obis",-81.09141,24.62871,14.9,"Pomacanthus paru"
"obis",-83.038267,24.686717,19.8,"Pomacanthus paru"
"obis",-80.1894166,25.2794333,10.7,"Pomacanthus paru"
"obis",-81.7626,24.469083,18.3,"Pomacanthus paru"
"obis",-80.1945332,25.35635,3.1,"Pomacanthus paru"
"obis",-80.2524666,25.1559167,12.6,"Pomacanthus paru"
"obis",-82.8481,24.72035,13.4,"Pomacanthus paru"
"obis",-82.91305,24.5954667,11.3,"Pomacanthus paru"
"obis",-81.7270833,24.4746167,16.9,"Pomacanthus paru"
"obis",-82.9327,24.66436,21,"Pomacanthus paru"
